timestamp,username,message
2025-06-11T22:11:04,goeythi,Pourquoi ils ont leurs caméra à 3 cm de leur tête 🤣🤣
2025-06-11T22:11:07,pocahunter_,LA PLUME !!!
2025-06-11T22:11:08,elan_14,@lou_byr ptn l'arnaque mais merci
2025-06-11T22:11:08,chibbiyo,limite limite
2025-06-11T22:11:09,kittycatastrophe2b,je vais partir en live du coup moi aussi bisouis bonne soirer et bon livge a vous
2025-06-11T22:11:10,gobi_92,mdr comment ils ont leur cam ? c'est le chat de nintendo ?
2025-06-11T22:11:11,quipstagey,"""J'insulte personne"""
2025-06-11T22:11:12,sxmpxy,blanc manger coco????
2025-06-11T22:11:14,pithendrix,« j’insulte personne » Kappa
2025-06-11T22:11:21,ben11aminxd,allô sa va
2025-06-11T22:11:24,kiezens,@Gobi_92 c'est une option du jeu
2025-06-11T22:11:27,s0lotaku,le titre l'insulte personne
2025-06-11T22:11:30,levent__,tester la survie
2025-06-11T22:11:31,ben11aminxd,xd
2025-06-11T22:11:32,jedhug,a+ KittyCatastrophe2B
2025-06-11T22:11:34,toxin_7spidey,Squeezie est allergique aux pièces pour sa vitesse MDRRR
2025-06-11T22:11:35,pocahunter_,"@Kiezens oui, en soit esquiver objets (bananes, carapaces)"
2025-06-11T22:11:37,kakarot_37,vache
2025-06-11T22:11:38,pithendrix,je suis dans le live. a fait mm pas 10 sec
2025-06-11T22:11:38,tiefada31,aie aie aie
2025-06-11T22:11:38,olibosc,TERRIBLE
2025-06-11T22:11:39,maxence261208,Ahaha 4eme
2025-06-11T22:11:39,anarchy650,Squeezie OUBLIE PAS de monter à 10 pièces pour aller le plus vite
2025-06-11T22:11:41,babytonicas,mdrrrrrrrrrrrrrrrrrrrrrr
2025-06-11T22:11:41,lanaaa_nas,Force
2025-06-11T22:11:42,bapder12,t'es le seul qui a pas fait premier
2025-06-11T22:11:43,julienarhanchet,la vache
2025-06-11T22:11:43,shad0w_sama_lebanni,le pilote est pas ouf
2025-06-11T22:11:46,pmazurie,Tu prend pas assez de pièces
2025-06-11T22:11:46,lisbethakhorn,LUL LUL
2025-06-11T22:11:47,yessaiii4,prend plus de pièces
2025-06-11T22:11:47,naaky13,Le perso
2025-06-11T22:11:48,sxmpxy,hahha
2025-06-11T22:11:48,varouck,Noublard
2025-06-11T22:11:49,ninimugiwara,change de kart
2025-06-11T22:11:49,nedlsl,faut farm les pièces
